,0,1,2,3
3629,340484,1112959,1,1444915277
3630,340484,1514804,1,1444915196
3631,340484,2714634,1,1444915148
3632,340484,1275485,1,1444853212
3633,340484,1272873,1,1444853181
3634,734229,2140976,1,1446639978
3635,734229,347597,1,1446639969
3636,734229,347597,1,1446638628
3637,734229,943130,3,1446638257
3638,734229,943130,1,1446638247
3639,734229,943130,1,1446633380
3640,734229,2140976,1,1446632399
3641,2792477,781539,1,1441692425
3642,523641,926150,1,1446542202
3643,2478939,1438052,1,1444984786
3644,410662,1370699,1,1444502583
3645,410662,1975716,1,1444502513
3646,410662,1994643,1,1441474783
3647,410662,2703812,1,1441474725
3648,97319,714111,1,1446207508
3649,97319,1865626,1,1446207505
3650,97319,2716169,1,1446198146
3651,97319,2716169,1,1446196786
3652,97319,2180653,1,1446193884
3653,97319,2326745,1,1446193713
3654,97319,2180653,1,1446193629
3655,97319,2342153,1,1446193337
3656,97319,1271446,1,1446111602
3657,97319,2110235,1,1446069039
3658,97319,1804949,1,1446069022
3659,97319,987407,1,1446068986
3660,97319,1865626,2,1446068724
3661,97319,1865626,1,1446068684
3662,97319,223236,1,1446068662
3663,97319,925223,1,1446068661
3664,97319,925223,1,1446068597
3665,97319,223236,1,1446068586
3666,97319,925223,1,1446068585
3667,97319,714111,2,1446068583
3668,97319,714111,1,1446068530
3669,97319,2716169,3,1445849082
3670,97319,2716169,2,1445849082
3671,97319,2336001,1,1445848526
3672,97319,1837468,1,1445848497
3673,97319,2716169,1,1445847394
3674,97319,2716169,1,1445847324
3675,97319,1804949,1,1445524402
3676,97319,987407,1,1445524374
3677,97319,1180351,1,1445524154
3678,97319,151772,1,1445522709
3679,97319,2491016,1,1445522589
3680,97319,1837468,1,1445288033
3681,97319,1164968,1,1445288020
3682,97319,1164968,1,1444998675
3683,97319,1164968,1,1444998169
3684,97319,1553073,1,1444772629
3685,97319,1553073,1,1444772625
3686,97319,2342153,1,1444341762
3687,97319,1626923,1,1444257312
3688,97319,2282502,1,1444257226
3689,97319,1132775,1,1444257216
3690,97319,349243,1,1444257149
3691,97319,1640606,1,1444257095
3692,97319,2118847,1,1444212124
3693,97319,1837468,1,1444211244
3694,97319,2634958,1,1444069519
3695,97319,1837468,2,1444069486
3696,97319,1837468,1,1444069443
3697,97319,2118847,2,1444069378
3698,97319,2118847,1,1444069369
3699,97319,2720898,1,1444069350
3700,97319,2170435,1,1444069163
3701,97319,2336001,2,1444068798
3702,97319,2336001,1,1444068789
3703,97319,2326745,2,1444068355
3704,97319,2326745,1,1444068319
3705,97319,2098463,1,1444068121
3706,97319,1271446,1,1444068082
3707,97319,1271446,1,1444068037
3708,97319,1271446,1,1444068028
3709,97319,2510067,1,1443612756
3710,97319,788342,1,1443611762
3711,97319,522528,1,1443180574
3712,97319,2671941,1,1443178835
3713,97319,522528,1,1443178733
3714,97319,2040366,3,1443096357
3715,97319,2040366,1,1443096169
3716,97319,1309375,1,1443094387
3717,97319,1309375,1,1443094279
3718,97319,2180653,1,1443094178
3719,97319,522528,1,1443094052
3720,1863175,467645,1,1446113421
3721,1863175,24587,1,1446112941
3722,1303597,865510,1,1440593434
3723,145838,2291348,1,1444385533
3724,145838,831128,1,1444384950
3725,145838,228307,1,1444383887
3726,145838,2594857,1,1444245356
3727,164912,147570,1,1446972045
3728,164912,147570,1,1446643264
3729,164912,2204701,1,1445512376
3730,164912,231810,1,1445512287
3731,164912,557660,1,1445512192
3732,164912,117106,1,1445512191
3733,164912,39704,1,1445512011
3734,164912,1732492,1,1445511935
3735,164912,442370,1,1441531330
3736,164912,999821,1,1441531169
3737,1980914,2268646,1,1446731965
3738,1980914,1500316,1,1446656896
3739,1980914,1315172,1,1446656821
3740,1980914,1315172,1,1446656819
3741,1980914,1472220,1,1446240287
3742,1980914,1500316,1,1446240198
3743,1980914,567524,1,1446240078
3744,1980914,1730037,1,1446217247
3745,1527987,515119,1,1446934665
3746,1527987,515119,1,1446845498
3747,1527987,515119,1,1446147651
3748,1527987,515119,1,1446147071
3749,1527987,1237016,1,1446058751
3750,1527987,1131597,1,1445541752
3751,1527987,1131597,1,1445541730
3752,1527987,1131597,1,1445541406
3753,1527987,1131597,1,1445540801
3754,1215541,2694336,1,1445257395
3755,1215541,1030199,2,1445256892
3756,1215541,1030199,3,1445256892
3757,1215541,1030199,1,1445256788
3758,1215541,38602,3,1445256624
3759,1215541,38602,2,1445256624
3760,1215541,38602,1,1445256514
3761,1215541,2665046,1,1445256049
3762,1215541,1633911,1,1445255218
3763,1215541,1016004,3,1444130881
3764,1215541,1016004,3,1444130878
3765,1150473,2119148,1,1446468483
3766,1150473,225106,1,1446468160
3767,1150473,2119148,1,1446468018
3768,1150473,1829314,1,1446467807
3769,1150473,806625,1,1446467609
3770,1150473,2574702,1,1446467565
3771,1150473,806625,1,1446467555
3772,1150473,2701598,1,1446467493
3773,1150473,2029761,1,1446466323
3774,1150473,1394852,1,1446466314
3775,1150473,20139,1,1446466312
3776,1150473,1151809,1,1446466284
3777,1150473,439462,1,1446466273
3778,1150473,1292662,1,1446466270
3779,1150473,540358,1,1446464236
3780,1150473,19681,1,1446464118
3781,1150473,713852,1,1446464005
3782,1150473,832174,1,1446463936
3783,1150473,678059,1,1446463785
3784,1150473,716374,1,1446463701
3785,1150473,1975912,1,1446462951
3786,1150473,778828,1,1445703278
3787,1150473,2053589,1,1445703265
3788,1150473,1829314,1,1445702748
3789,1150473,713551,1,1445702729
3790,1150473,1077015,1,1445702654
3791,1150473,198904,1,1445702528
3792,1150473,1829314,1,1445701385
3793,1150473,839008,1,1445700880
3794,1150473,2559377,1,1445700756
3795,1150473,1332318,1,1444121587
3796,1150473,358540,1,1444118176
3797,1150473,1157946,1,1444117790
3798,1150473,2136238,1,1444117361
3799,1150473,2136238,1,1444116899
3800,1150473,79531,1,1444116894
3801,1150473,2426235,1,1442814778
3802,1150473,1368462,1,1442814177
3803,1150473,641134,1,1442814123
3804,1150473,104570,1,1442814079
3805,1150473,2728461,1,1442813560
3806,1150473,831369,1,1442813431
3807,1150473,2471099,1,1441130121
3808,1150473,1276333,1,1441127357
3809,1150473,1840360,1,1441127074
3810,1150473,2216768,1,1441127064
3811,1150473,2782645,1,1441127052
3812,1150473,2423197,1,1441126485
3813,1150473,778802,1,1441126437
3814,1150473,231684,1,1440509899
3815,1150473,1039581,1,1440509779
3816,1150473,711519,1,1440508655
3817,1150473,599730,1,1440508578
3818,1150473,2100995,1,1440508534
3819,1150473,2209787,1,1440508367
3820,1150473,1397172,1,1440508341
3821,1150473,2380537,1,1440507993
3822,572473,1762575,1,1446673042
3823,572473,1513499,1,1446239749
3824,1735738,91920,1,1443720674
3825,1735738,1277843,1,1443720544
3826,1735738,14831,1,1442899997
3827,1735738,1094957,1,1442899935
3828,2585659,546415,1,1446136916
3829,1725501,2029066,1,1443538871
3830,1725501,1142077,1,1443538866
3831,1725501,1315172,1,1443538803
3832,2587710,597969,1,1445185647
3833,1170497,1056667,1,1446023108
3834,1170497,2766009,1,1446012315
3835,1170497,2316848,1,1445937584
3836,2692164,91463,1,1446096126
3837,2692164,91463,1,1446095826
3838,2692164,1860585,1,1445439629
3839,2323526,1978534,1,1446472807
3840,2323526,1472852,1,1442939265
3841,2214983,735690,1,1446180401
3842,2096204,1382488,1,1445542593
3843,2096204,1778645,1,1445542499
3844,2096204,2259652,1,1445542484
3845,1349628,1659908,1,1446813572
3846,1349628,1594599,1,1442240676
3847,2262094,2094083,1,1444241609
3848,2262094,1215287,1,1444241552
3849,1513434,2697960,1,1446887518
3850,2188369,2778525,1,1445273610
3851,2917458,200010,1,1443795254
3852,722787,1752347,1,1446569609
3853,722787,507069,1,1446569566
3854,722787,2300773,1,1445580735
3855,722787,2297807,1,1445580337
3856,1973332,1492056,1,1446037510
3857,1973332,2275462,1,1446021336
3858,1973332,697676,1,1445341654
3859,1973332,323504,1,1444900562
3860,1973332,1719839,1,1444730880
3861,1973332,1352341,1,1444222098
3862,1973332,124569,1,1443166126
3863,1973332,1719839,1,1443084794
3864,1973332,2036051,1,1442480505
3865,1973332,1390258,1,1442301733
3866,1973332,2487208,1,1442211330
3867,2595926,709066,1,1443029107
3868,2839639,1034624,1,1446029812
3869,2839639,2180201,1,1446028843
3870,2839639,1234703,1,1446028718
3871,2839639,41313,1,1446028621
3872,2745871,2500175,1,1446405373
3873,2745871,2500175,1,1445958237
3874,2745871,564941,1,1445503124
3875,2745871,219487,1,1444293682
3876,2745871,2420405,1,1444293592
3877,2745871,2420405,1,1444293570
3878,2745871,1136124,1,1444208530
3879,2745871,2420405,1,1444208344
3880,2745871,2415390,1,1443167029
3881,2745871,2659905,1,1443166969
3882,2745871,765998,1,1443166874
3883,2745871,1051489,1,1443166778
3884,2745871,2046573,1,1443166754
3885,2745871,252578,1,1443166643
3886,1946954,606864,1,1446403673
3887,1946954,1026296,1,1446403468
3888,1946954,865966,1,1443617728
3889,1946954,818890,1,1442377321
3890,1946954,231231,1,1441082643
3891,2073693,1163863,1,1444304695
3892,881758,1962215,1,1446997821
3893,881758,210835,1,1446040409
3894,881758,620865,1,1446039889
3895,1481823,2015615,1,1446625523
3896,1481823,2724276,1,1446625354
3897,1481823,2252240,1,1446625335
3898,1481823,925176,3,1446625178
3899,1481823,925176,1,1446624829
3900,1481823,925176,1,1446585004
3901,1481823,925176,1,1446585000
3902,1481823,2015615,1,1446104446
3903,1481823,925176,1,1445971079
3904,1481823,1364249,1,1445970807
3905,1481823,925176,1,1445861671
3906,1481823,925176,1,1445860451
3907,1481823,1042804,1,1444973942
3908,1481823,528854,1,1443811481
3909,1481823,1554565,1,1443114551
3910,1481823,2260133,1,1443113972
3911,269410,1739743,1,1446455991
3912,269410,937612,1,1444379412
3913,1225829,2564363,1,1445866281
3914,1225829,2803738,1,1445866207
3915,1225829,1793117,1,1445866173
3916,1225829,765965,1,1445801066
3917,1463399,2726711,1,1442339520
3918,1463399,685829,1,1442339414
3919,1463399,2280352,1,1442339376
3920,2430056,2313894,1,1445335010
3921,2397289,1635860,1,1445939165
3922,2035677,675847,1,1445258832
3923,1546237,568692,1,1446560872
3924,1546237,2362635,1,1444478275
3925,1546237,2362635,1,1444478251
3926,1546237,2362635,1,1444478160
3927,1546237,2362635,3,1444309227
3928,1546237,2362635,3,1444309223
3929,265324,2482172,1,1444745044
3930,265324,1370360,1,1444743425
3931,265324,2712749,1,1444743345
3932,265324,2301502,1,1444742529
3933,265324,1277012,1,1444740486
3934,265324,660035,1,1444736665
3935,265324,660035,1,1444722046
3936,265324,1686870,1,1444702373
3937,265324,660035,3,1444702266
3938,265324,660035,2,1444702266
3939,265324,660035,1,1444702209
3940,265324,1277012,2,1444702148
3941,265324,1277012,3,1444702148
3942,265324,1277012,1,1444701980
3943,2792558,1852783,1,1447013775
3944,799858,1092821,1,1446664663
3945,2649204,1319362,1,1446798616
3946,2649204,2148400,1,1446798541
3947,2649204,1076904,1,1446793953
3948,2649204,116630,1,1445583670
3949,2649204,116630,1,1445532367
3950,2649204,237016,1,1442659284
3951,2649204,2107405,1,1442659238
3952,2649204,237016,1,1442659226
3953,2649204,765869,1,1441641900
3954,2649204,2297242,1,1441597698
3955,2649204,765869,1,1441597684
3956,2649204,765869,1,1441597674
3957,2786421,2830168,1,1446182617
3958,2786421,2039314,1,1445439738
3959,2278518,1398047,1,1445880085
3960,1162360,2294213,1,1441016995
3961,336788,2781925,1,1444423990
3962,336788,2781925,1,1443453898
3963,349235,2698338,1,1446450667
3964,2837629,850402,1,1446979242
3965,2837629,1334613,1,1443595749
3966,2270334,410583,1,1446736960
3967,2270334,2294453,1,1445346478
3968,2270334,1675344,1,1442429538
3969,2270334,2308522,1,1441963065
3970,2270334,2308522,3,1441963059
3971,2270334,2308522,1,1441962826
3972,570901,591358,1,1446977758
3973,570901,2464341,1,1446977670
3974,570901,2182526,1,1446276907
3975,570901,2182526,1,1446276901
3976,570901,2182526,1,1446276840
3977,570901,2182526,1,1446276764
3978,570901,1838908,1,1445875039
3979,570901,698688,1,1445874985
3980,570901,2205815,1,1445874684
3981,570901,1297092,3,1445453629
3982,570901,1297092,1,1445453373
3983,570901,1685854,1,1444924830
3984,570901,1418725,1,1444924812
3985,570901,2675910,1,1444924407
3986,570901,2675910,1,1444924347
3987,570901,2830431,1,1444680504
3988,570901,452092,1,1444680421
3989,570901,1088968,1,1444680411
3990,570901,2321740,1,1444680364
3991,570901,1766092,3,1444650041
3992,427137,2771916,1,1444218788
3993,788331,321400,1,1443435190
3994,2885259,731561,3,1446505106
3995,2885259,2387472,1,1446504902
3996,2885259,731561,1,1446504888
3997,2885259,962589,1,1446504826
3998,2538629,124767,1,1446134771
3999,2538629,2633289,1,1446134721
4000,2538629,1212218,1,1446134684
4001,2538629,1131597,1,1445608831
4002,2538629,1086872,1,1445608740
4003,2538629,2073556,1,1445608724
4004,2538629,2073556,1,1445608670
4005,2538629,1511572,1,1444973691
4006,2538629,1511572,1,1444973673
4007,2538629,2650926,1,1444593323
4008,2538629,2650926,1,1444593294
4009,2538629,1174707,1,1444395846
4010,2538629,750426,1,1444395744
4011,2538629,750426,1,1444395701
4012,2538629,2727399,1,1444157869
4013,2538629,1537798,1,1444157856
4014,2538629,1537798,1,1444157808
4015,2538629,1249365,1,1444157796
4016,2538629,1249365,1,1444157786
4017,2538629,2753370,1,1444157746
4018,2538629,2753370,1,1444157721
4019,2538629,1212218,1,1444064387
4020,2538629,1212218,1,1444054013
4021,2538629,768905,1,1444053951
4022,2538629,306921,1,1444053409
4023,2538629,306921,1,1444053037
4024,2538629,306921,1,1444052903
4025,2538629,306921,1,1443783193
4026,2538629,572929,1,1443783136
4027,2538629,1695664,1,1443783128
4028,2538629,1695664,1,1443783118
4029,2538629,306921,1,1443782981
4030,2538629,572929,1,1443782943
4031,2538629,202266,1,1443701955
4032,2538629,1179822,1,1443701852
4033,2538629,2065029,1,1443701708
4034,2538629,572929,1,1443701569
4035,2538629,1229646,1,1443701486
4036,2538629,1229646,1,1443701462
4037,2538629,2374214,1,1443701422
4038,2538629,388895,1,1443701412
4039,2538629,388895,1,1443701404
4040,2538629,1110011,1,1443701399
4041,2538629,1110011,1,1443701390
4042,2538629,1900827,1,1443701317
4043,2538629,1900827,1,1443701300
4044,2538629,2827119,1,1443546281
4045,2538629,162451,1,1443546151
4046,2538629,2633289,1,1443546110
4047,2538629,306921,2,1443546107
4048,2538629,306921,1,1443546080
4049,2538629,1867559,1,1443545997
4050,2538629,1765833,1,1443545897
4051,2538629,538913,1,1443545838
4052,2538629,1179822,1,1443545599
4053,2538629,1577756,1,1443545565
4054,2538629,2549505,1,1443545373
4055,2538629,2549505,1,1443545333
4056,2538629,562277,1,1443545241
4057,2538629,2146798,1,1443545237
4058,2538629,2146798,1,1443545210
4059,2538629,388895,1,1443545201
4060,2538629,388895,1,1443545193
4061,2538629,2462513,1,1443545186
4062,2538629,2462513,1,1443545178
4063,2538629,1695664,1,1443544950
4064,2538629,1695664,1,1443544910
4065,2538629,2177289,1,1443544872
4066,2538629,2177289,1,1443544850
4067,2538629,1695664,1,1443458845
4068,2538629,1695664,1,1443458386
4069,2538629,1695664,1,1443458308
4070,2538629,1165605,1,1443084365
4071,2538629,87337,1,1443084325
4072,2538629,818888,1,1443083923
4073,2538629,768905,1,1443025049
4074,2538629,768905,1,1443025024
4075,2538629,87337,1,1442936704
4076,2538629,2419624,1,1442936512
4077,2538629,2419624,1,1442936499
4078,2538629,818888,1,1442674886
4079,2538629,87337,1,1442674844
4080,2538629,1165605,1,1442674643
4081,901380,2317765,1,1446047071
4082,901380,210835,1,1446046991
4083,1338503,1259382,1,1443613585
4084,1338503,2509723,1,1443613506
4085,2473096,2330921,1,1445774282
4086,2473096,247583,1,1443727177
4087,2473096,247583,1,1443727104
4088,2473096,2069639,1,1442258183
4089,2473096,2069639,1,1442258162
4090,2473096,1427930,1,1442257537
4091,2473096,1826479,1,1441558704
4092,2473096,1125484,1,1441558691
4093,2473096,2055672,1,1441558640
4094,1145993,1882410,1,1446813661
4095,1145993,2571055,1,1445752098
4096,1145993,1914844,1,1445752046
4097,1145993,1914844,1,1445751943
4098,1145993,1165605,1,1445256552
4099,1145993,1369651,1,1443173856
4100,2675851,2209913,1,1442219239
4101,1310554,190593,1,1440690457
4102,1351676,2323366,1,1442672983
4103,334990,79531,1,1445113339
4104,334990,1069538,1,1443804592
4105,1064079,1317915,1,1446820850
4106,1991826,2403024,1,1443427319
4107,1991826,2474911,1,1443427227
4108,1991826,278366,1,1443426956
4109,1991826,440630,1,1442828548
4110,1991826,998626,1,1442828523
4111,1991826,387248,1,1442828510
4112,1991826,2186364,1,1442285481
4113,1991826,998626,3,1441951949
4114,1991826,998626,1,1441951695
4115,1991826,2474911,1,1441797104
4116,1991826,2659647,1,1441796738
4117,1991826,1572883,1,1441343588
4118,1991826,2120016,1,1441343562
4119,1991826,1662386,1,1441173379
4120,1991826,1751093,1,1441173354
4121,1991826,807311,1,1441173276
4122,1991826,1774398,1,1441173258
4123,1991826,753904,1,1441173104
4124,1991826,1751093,1,1441173006
4125,1621139,1521687,1,1446640443
4126,1621139,445755,1,1446620637
4127,1621139,676482,1,1445504163
4128,1551489,497682,1,1445248368
4129,1551489,2460014,1,1444999279
4130,1551489,1981457,1,1441957657
4131,709781,2203579,1,1446441265
4132,27798,727491,1,1443019209
4133,27798,276780,1,1442851723
4134,27798,276780,1,1442851691
4135,27798,2722464,1,1442420354
4136,27798,2722464,3,1442420322
4137,27798,2722464,1,1442420307
4138,27798,997501,1,1442420182
4139,27798,997501,1,1442420130
4140,27798,2213651,1,1442419325
4141,27798,140863,1,1442419189
4142,27798,542489,1,1442419038
4143,27798,1605357,1,1442418977
4144,27798,632448,1,1442418835
4145,27798,253892,1,1442418530
4146,27798,140863,1,1442417571
4147,27798,823392,1,1442417464
4148,27798,1706959,1,1442337044
4149,27798,1084545,1,1442336422
4150,27798,1084545,3,1442336388
4151,587289,1133414,1,1445518853
4152,587289,1949821,1,1445111518
4153,587289,79531,1,1445111474
4154,587289,1732722,1,1445111438
4155,587289,2205047,1,1445111395
4156,1908932,563024,1,1446467941
4157,1908932,1964124,1,1442350581
4158,1908932,563024,1,1442350321
4159,1908932,563024,1,1442350291
4160,1908932,563024,2,1442350278
4161,1908932,563024,1,1442350274
4162,1908932,563024,1,1442350196
4163,1908932,179813,1,1442350143
4164,902298,969930,1,1446968092
4165,902298,1318984,1,1446967991
4166,902298,2779959,1,1446967907
4167,902298,52413,2,1446967887
4168,343195,910204,1,1444458793
4169,2129053,456225,1,1446661316
4170,2129053,2553511,1,1446660208
4171,2129053,570224,1,1446660138
4172,2129053,438157,1,1446660085
4173,398494,2235265,1,1446210276
4174,398494,336187,1,1441379249
4175,398494,295671,1,1441379238
4176,2749599,1350520,1,1446724309
4177,2749599,226127,1,1445253636
4178,2749599,1619669,1,1445091317
4179,2749599,1728166,1,1445091175
4180,2749599,1004880,1,1444288148
4181,2749599,610261,1,1444288033
4182,2749599,2495426,1,1444287964
4183,2342048,2770160,1,1446123542
4184,2342048,399435,1,1446123529
4185,2342048,294812,1,1444597488
4186,2342048,1064562,1,1444597456
4187,2342048,2142251,1,1444597368
4188,2342048,2142251,1,1444597346
4189,2342048,2142251,1,1444597334
4190,2342048,2831365,1,1444337669
4191,2342048,1064562,1,1444336446
4192,2342048,2831365,3,1444291103
4193,2342048,2831365,1,1444291099
4194,2342048,2831365,1,1444139520
4195,2342048,2831365,3,1444139499
4196,2342048,2831365,3,1444139498
4197,2342048,2831365,1,1444139471
4198,2342048,2561913,1,1443633660
4199,1406115,902460,1,1446813149
4200,1406115,902460,1,1446813114
4201,1406115,1244196,1,1446210877
4202,1406115,2462072,1,1445200891
4203,1406115,385493,1,1445200885
4204,2964647,561576,1,1446839608
4205,2964647,1559941,1,1446839575
4206,1431534,760800,1,1441101964
4207,1431534,2634988,1,1441101895
4208,2461895,2082622,1,1446995697
4209,2461895,2082622,1,1446995678
4210,2461895,375324,1,1446995662
4211,2461895,261185,1,1446995656
4212,2461895,2154575,1,1444160214
4213,2461895,838540,1,1444160196
4214,2461895,838540,1,1443380063
4215,2461895,2154575,1,1443300566
4216,482845,1922189,1,1446209739
4217,715952,2327186,1,1446752394
4218,715952,997801,1,1446628621
4219,715952,2431623,1,1446628568
4220,715952,1034574,1,1446627384
4221,715952,2327186,1,1446627187
4222,715952,2559475,1,1446190196
4223,715952,899258,1,1446189969
4224,715952,1387130,1,1446189962
4225,715952,2703849,1,1446189838
4226,715952,1319767,1,1445322575
4227,715952,79531,1,1445322365
4228,715952,1401274,1,1445322266
4229,715952,2598929,1,1444734563
4230,715952,1495872,1,1444734430
4231,715952,1401274,1,1444734238
4232,715952,822789,1,1444734234
4233,715952,540595,1,1444734197
4234,715952,19957,1,1444733790
4235,715952,2327186,1,1444733615
4236,715952,2327186,1,1444733546
4237,1305783,2563597,1,1446917650
4238,1305783,606808,1,1446917647
4239,1305783,2578120,1,1446916509
4240,1305783,1540523,1,1446916494
4241,1305783,1550789,1,1445092969
4242,1305783,1117233,1,1444931971
4243,1305783,1920718,1,1444931959
4244,1305783,427307,1,1444931847
4245,2423994,2827250,1,1445374218
4246,2423994,229279,1,1445374096
4247,2423994,1322778,1,1445374058
4248,2423994,1322778,2,1445374026
4249,2423994,1322778,1,1445374008
4250,2423994,1322778,1,1445373787
4251,2423994,1332307,1,1445373644
4252,2423994,53178,1,1445373573
4253,2423994,1734047,1,1444117140
4254,2423994,2156629,1,1444117064
4255,1383611,2695031,1,1446788786
4256,1383611,2483919,1,1445952992
4257,7370,1300579,1,1446465362
4258,7370,991452,1,1446465330
4259,7370,1418050,1,1446465306
4260,7370,1008509,1,1446465273
4261,7370,2019293,1,1446465247
4262,7370,2204165,1,1446465142
4263,7370,2315858,1,1446465106
4264,7370,1744938,1,1446465090
4265,7370,2019293,1,1446464950
4266,7370,2127017,1,1446197315
4267,7370,1407755,1,1446197270
4268,7370,23873,1,1446197133
4269,7370,2146119,1,1446197110
4270,7370,214637,1,1446196946
4271,7370,252963,1,1446196908
4272,7370,2315858,1,1446196886
4273,7370,1300579,1,1446196793
4274,7370,991452,1,1446196752
4275,7370,1418050,1,1446196732
4276,7370,1008509,1,1446196717
4277,7370,1418050,1,1446196687
4278,7370,1008509,1,1446196683
4279,7370,2207324,1,1445241980
4280,7370,2576507,1,1444809741
4281,7370,2576507,1,1444803389
4282,7370,2113459,1,1444803063
4283,7370,2666155,1,1444286678
4284,7370,579298,1,1444286597
4285,7370,190606,1,1444286576
4286,2317502,1406997,1,1446561440
4287,1803455,1472163,1,1446537688
4288,1803455,78338,1,1446537642
4289,1117377,1962431,1,1446753456
4290,1117377,373135,1,1445963719
4291,1117377,2724276,1,1445466037
4292,1985731,1079971,1,1446180300
4293,1985731,1079971,1,1446180162
4294,1985731,1737182,1,1445321546
4295,1985731,2129615,1,1444819140
4296,1985731,783908,1,1444368795
4297,1985731,923541,1,1444301024
4298,1985731,1967670,1,1444127097
4299,1985731,1060527,1,1443867404
4300,1985731,923541,1,1443172143
4301,1985731,2136573,1,1442728152
4302,1985731,255122,1,1442728022
4303,1985731,2733057,1,1442727742
4304,1985731,435011,1,1442727697
4305,1985731,291138,1,1442727641
4306,1985731,783908,2,1442727617
4307,1985731,783908,3,1442727617
4308,1985731,783908,1,1442727520
4309,1951663,2806026,1,1445724023
4310,1178823,1423069,1,1446631764
4311,992456,2424481,1,1446915729
4312,992456,958551,1,1446915588
4313,992456,2716968,1,1446915564
4314,992456,2425928,1,1446915365
4315,992456,2571257,1,1446915081
4316,992456,1260869,1,1446915071
4317,992456,81846,1,1446653734
4318,992456,2312966,1,1446653696
4319,992456,86559,1,1446653562
4320,992456,2352782,1,1446653482
4321,992456,1587876,1,1446653458
4322,992456,1134495,1,1445946766
4323,992456,2048280,1,1445946692
4324,992456,1957487,1,1445946661
4325,992456,134458,1,1444398262
4326,992456,2726619,1,1443793883
4327,992456,1140869,1,1443790886
4328,992456,1140869,1,1443790873
4329,992456,2380393,1,1441887888
4330,992456,217224,1,1441887870
4331,2480332,1826131,1,1446041557
4332,2480332,2596395,1,1445499327
4333,2480332,2192929,1,1445499140
4334,2480332,2352361,1,1445499092
4335,2480332,1826131,1,1445498892
4336,2480332,690657,1,1445498821
4337,2480332,1796333,1,1445498778
4338,2480332,1257470,1,1445498731
4339,2480332,1417571,1,1444584898
4340,2480332,956208,1,1444377062
4341,2480332,2192929,1,1444297399
4342,2480332,1807635,1,1444297282
4343,2480332,2655304,1,1444296196
4344,2480332,1417571,1,1444295023
4345,113866,1344073,1,1446040615
4346,1621196,258349,1,1445104943
4347,1621196,2027015,3,1445104897
4348,1621196,2027015,1,1445104864
4349,1621196,258349,1,1445104647
4350,1621196,931519,1,1445104408
4351,1621196,258349,3,1445104079
4352,1219790,494081,3,1443266206
4353,1219790,494081,1,1443266171
4354,1219790,2652289,1,1443266039
4355,1219790,412368,3,1443265597
4356,1989839,992801,1,1444736715
4357,795857,973903,1,1445779656
4358,795857,812975,1,1445779585
4359,795857,2680309,1,1445531343
4360,2866386,2722686,1,1446821137
4361,898260,2127465,1,1446827532
4362,898260,2007873,1,1446761961
4363,898260,1946244,1,1446626617
4364,898260,316478,1,1446625519
4365,898260,1946244,1,1446625391
4366,898260,422916,1,1445263430
4367,898260,2127465,1,1445262792
4368,1299671,100805,1,1441374234
4369,1842392,711996,1,1445794287
4370,1842392,2578299,1,1445602406
4371,1842392,2296112,1,1445602121
4372,1842392,1686060,1,1445602018
4373,1842392,1074895,3,1445601842
4374,1842392,1074895,2,1445601842
4375,1842392,1074895,1,1445601761
4376,1842392,1037300,1,1445522036
4377,1842392,1717400,1,1445286302
4378,1842392,1867675,3,1445286287
4379,1842392,1867675,3,1445286283
4380,1842392,1867675,3,1445286149
4381,1842392,1451707,1,1445285946
4382,1842392,142952,1,1445285850
4383,1842392,2036396,1,1445285825
4384,1842392,1780107,1,1445285647
4385,1842392,2833871,1,1445078952
4386,1842392,419011,1,1445078898
4387,1842392,419011,1,1444985718
4388,1842392,203848,1,1444912449
4389,1842392,256509,1,1444911509
4390,1842392,433674,1,1444911416
4391,1842392,246008,1,1444907902
4392,1842392,2085899,1,1444907265
4393,1842392,890051,1,1444907199
4394,1842392,1717400,1,1444907045
4395,1842392,1454765,1,1444906882
4396,1842392,161547,1,1444906324
4397,1842392,2295424,1,1444382172
4398,1842392,125464,1,1443984896
4399,1842392,1221147,1,1443984852
4400,1842392,161547,1,1443984699
4401,1842392,419011,1,1443964080
4402,1842392,2537868,1,1443767680
4403,1842392,1556830,1,1443342760
4404,1842392,258455,1,1443342381
4405,1842392,1516607,1,1443342338
4406,1842392,18872,1,1443341974
4407,1842392,711251,1,1443248705
4408,1842392,2574070,1,1443194756
4409,1842392,2118699,1,1443193546
4410,1842392,572521,1,1443193099
4411,1842392,1221834,3,1443193092
4412,1842392,1221834,2,1443193074
4413,1842392,1221834,3,1443193074
4414,1445081,2778525,1,1446363232
4415,1445081,2778525,1,1446025369
4416,1445081,2491223,1,1445925488
4417,1445081,712300,1,1445925424
4418,1445081,2778525,1,1445925344
4419,1445081,1983719,1,1445701968
4420,1445081,1053542,1,1445686417
4421,1445081,2680800,1,1445267996
4422,1445081,2292722,1,1444912853
4423,1445081,2680800,1,1444893642
4424,1445081,2680800,1,1444807368
4425,1445081,2680800,1,1443857697
4426,1445081,2680800,1,1443683386
4427,1445081,1233470,1,1443075008
4428,1445081,447985,1,1442837823
4429,1445081,2160246,1,1442385763
4430,1445081,2131707,1,1442382429
4431,1445081,1857620,1,1442379037
4432,1445081,1437142,1,1442236996
4433,1445081,1437142,1,1441550536
4434,1445081,739395,1,1441450402
4435,1445081,2430543,1,1441299393
4436,554203,398214,1,1446121449
